# EPIC structured flight events for epic_2026-07-09-21-28-55.bag
# line format: [ros_epoch][+rel_s][FSM_STATE] CATEGORY signature | detail
# EPIC session info | published_ros=1783600134.909
# box | down=[-150, -150, 0.4] up=[150, 150, 2]
# corridor | DilateRadiusSoft=0.60 DilateRadiusHard=0.50 MaxCorridorSize=4.0 MaxVelMag=0.9 max_traj_len=10.0 astar_safe_distance=0.65 bubble_min_radius=0.50
# frontier | cell_size=0.20 cluster_size=[0.5, 7.0] cluster_min_points=4 candidate_dphi=0.26 candidate_znum=3 good_observation_dir_score=0.80
# viewpoint | pillar_radius=[0.5, 2.0]x8 pillar_height=[-1.0, 1.0]x5 circle_samples=8 min_obstacle_clearance=0.65 local_tsp_size=10
# fsm | takeoff_height=1.20 goal_tolerance=0.20 replan_time=0.20 emergency_replan_error=3.0 local_plan_max_hz=30 avoid_flag_timeout=0.5 auto_rth_land=1 rth_land_xy_tol=0.20 avoidance_enabled=1
# topics | odom=/Odometry cloud=/cloud_registered_cropped (cropped)
[1783600136.117][     +1.2s][WAIT_TRIGGER] BATT 23.5V | voltage=23.72V percent=51%
[1783602021.449][  +1886.6s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=49%
[1783602023.447][  +1888.6s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50%
[1783602037.651][  +1902.8s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x17711 over 1901.7s
[1783602055.435][  +1920.6s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50% (still repeating x16 over 30.0s)
[1783602067.651][  +1932.8s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x17997 over 1931.7s
[1783602069.434][  +1934.6s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=49% (repeated x6)
[1783602073.432][  +1938.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50% (repeated x1)
[1783602075.430][  +1940.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=49%
[1783602079.428][  +1944.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50% (repeated x1)
[1783602081.427][  +1946.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=49%
[1783602087.425][  +1952.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50% (repeated x2)
[1783602091.423][  +1956.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=49% (repeated x1)
[1783602093.425][  +1958.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50%
[1783602095.426][  +1960.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=49%
[1783602097.423][  +1962.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50%
[1783602097.701][  +1962.8s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x18278 over 1961.8s
[1783602107.420][  +1972.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=49% (repeated x4)
[1783602109.423][  +1974.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50%
[1783602111.422][  +1976.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=49%
[1783602115.417][  +1980.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50% (repeated x1)
[1783602117.413][  +1982.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=49%
[1783602119.413][  +1984.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50%
[1783602121.413][  +1986.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=49%
[1783602127.707][  +1992.8s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x18556 over 1991.8s
[1783602129.409][  +1994.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50% (repeated x3)
[1783602131.408][  +1996.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=49%
[1783602133.408][  +1998.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50%
[1783602135.411][  +2000.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=49%
[1783602141.406][  +2006.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50% (repeated x2)
[1783602147.406][  +2012.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=49% (repeated x2)
[1783602153.405][  +2018.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50% (repeated x2)
[1783602155.399][  +2020.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=49%
[1783602157.402][  +2022.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50%
[1783602157.751][  +2022.9s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x18839 over 2021.8s
[1783602159.400][  +2024.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=49%
[1783602167.401][  +2032.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50% (repeated x3)
[1783602169.398][  +2034.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=49%
[1783602181.390][  +2046.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49% (repeated x5)
[1783602185.389][  +2050.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50% (repeated x1)
[1783602187.392][  +2052.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=49%
[1783602187.751][  +2052.9s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x19117 over 2051.8s
[1783602191.390][  +2056.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=50% (repeated x1)
[1783602193.386][  +2058.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=49%
[1783602199.390][  +2064.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49% (repeated x2)
[1783602203.386][  +2068.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=49% (repeated x1)
[1783602213.380][  +2078.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49% (repeated x4)
[1783602215.380][  +2080.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=49%
[1783602217.751][  +2082.9s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x19407 over 2081.8s
[1783602239.372][  +2104.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49% (repeated x11)
[1783602241.370][  +2106.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=49%
[1783602243.371][  +2108.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49%
[1783602245.370][  +2110.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=49%
[1783602247.752][  +2112.9s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x19693 over 2111.8s
[1783602251.367][  +2116.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49% (repeated x2)
[1783602261.365][  +2126.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=49% (repeated x4)
[1783602263.365][  +2128.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49%
[1783602277.754][  +2142.9s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x19975 over 2141.8s
[1783602281.356][  +2146.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=49% (repeated x8)
[1783602283.356][  +2148.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49%
[1783602289.355][  +2154.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=49% (repeated x2)
[1783602291.351][  +2156.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49%
[1783602297.351][  +2162.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.67V percent=49% (repeated x2)
[1783602299.349][  +2164.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49%
[1783602307.801][  +2172.9s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x20258 over 2171.9s
[1783602331.337][  +2196.5s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49% (still repeating x16 over 30.0s)
[1783602337.851][  +2203.0s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x20547 over 2201.9s
[1783602363.326][  +2228.4s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49% (still repeating x16 over 30.0s)
[1783602367.952][  +2233.1s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x20829 over 2232.0s
[1783602395.314][  +2260.4s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49% (still repeating x16 over 30.0s)
[1783602400.101][  +2265.2s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x21105 over 2264.2s
[1783602427.302][  +2292.4s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49% (still repeating x16 over 30.0s)
[1783602430.301][  +2295.4s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x21381 over 2294.4s
[1783602459.289][  +2324.4s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49% (still repeating x16 over 30.0s)
[1783602460.401][  +2325.5s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x21661 over 2324.5s
[1783602490.402][  +2355.5s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x21943 over 2354.5s
[1783602491.278][  +2356.4s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49% (still repeating x16 over 30.0s)
[1783602520.402][  +2385.5s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x22217 over 2384.5s
[1783602523.266][  +2388.4s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49% (still repeating x16 over 30.0s)
[1783602550.405][  +2415.5s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x22501 over 2414.5s
[1783602555.258][  +2420.4s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49% (still repeating x16 over 30.0s)
[1783602559.250][  +2424.4s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49% (repeated x1)
[1783602561.252][  +2426.4s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49%
[1783602580.454][  +2445.6s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x22788 over 2444.5s
[1783602593.239][  +2458.4s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49% (still repeating x16 over 30.0s)
[1783602610.458][  +2475.6s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x23068 over 2474.5s
[1783602625.226][  +2490.3s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49% (still repeating x16 over 30.0s)
[1783602640.502][  +2505.6s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x23339 over 2504.6s
[1783602649.218][  +2514.3s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49% (repeated x11)
[1783602651.217][  +2516.3s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49%
[1783602657.218][  +2522.3s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49% (repeated x2)
[1783602661.214][  +2526.3s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49% (repeated x1)
[1783602670.553][  +2535.7s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x23622 over 2534.6s
[1783602685.203][  +2550.3s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49% (repeated x11)
[1783602687.203][  +2552.3s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49%
[1783602697.200][  +2562.3s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49% (repeated x4)
[1783602700.603][  +2565.7s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x23897 over 2564.7s
[1783602705.198][  +2570.3s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49% (repeated x3)
[1783602707.195][  +2572.3s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49%
[1783602711.197][  +2576.3s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49% (repeated x1)
[1783602713.193][  +2578.3s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49%
[1783602717.192][  +2582.3s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49% (repeated x1)
[1783602721.190][  +2586.3s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49% (repeated x1)
[1783602723.190][  +2588.3s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49%
[1783602725.190][  +2590.3s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49%
[1783602730.653][  +2595.8s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x24174 over 2594.7s
[1783602731.188][  +2596.3s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49% (repeated x2)
[1783602733.186][  +2598.3s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49%
[1783602735.184][  +2600.3s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49%
[1783602737.185][  +2602.3s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49%
[1783602747.180][  +2612.3s][WAIT_TRIGGER] BATT 23.5V | voltage=23.66V percent=49% (repeated x4)
[1783602749.178][  +2614.3s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49%
[1783602760.703][  +2625.8s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x24461 over 2624.8s
[1783602781.166][  +2646.3s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49% (still repeating x16 over 30.0s)
[1783602790.753][  +2655.9s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x24748 over 2654.8s
[1783602813.158][  +2678.3s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49% (still repeating x16 over 30.0s)
[1783602820.797][  +2685.9s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x25025 over 2684.9s
[1783602845.142][  +2710.3s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49% (still repeating x16 over 30.0s)
[1783602850.797][  +2715.9s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x25309 over 2714.9s
[1783602877.129][  +2742.2s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49% (still repeating x16 over 30.0s)
[1783602880.847][  +2746.0s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x25586 over 2744.9s
[1783602909.127][  +2774.2s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49% (still repeating x16 over 30.0s)
[1783602910.854][  +2776.0s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x25868 over 2774.9s
[1783602940.856][  +2806.0s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x26152 over 2804.9s
[1783602941.117][  +2806.2s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49% (still repeating x16 over 30.0s)
[1783602970.896][  +2836.0s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x26431 over 2835.0s
[1783602973.104][  +2838.2s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49% (still repeating x16 over 30.0s)
[1783603000.996][  +2866.1s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x26713 over 2865.1s
[1783603005.091][  +2870.2s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49% (still repeating x16 over 30.0s)
[1783603033.446][  +2898.6s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x26983 over 2897.5s
[1783603037.078][  +2902.2s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49% (still repeating x16 over 30.0s)
[1783603063.451][  +2928.6s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x27257 over 2927.5s
[1783603069.067][  +2934.2s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49% (still repeating x16 over 30.0s)
[1783603071.065][  +2936.2s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49%
[1783603073.065][  +2938.2s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49%
[1783603093.496][  +2958.6s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x27540 over 2957.6s
[1783603097.057][  +2962.2s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49% (repeated x11)
[1783603101.055][  +2966.2s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49% (repeated x1)
[1783603107.051][  +2972.2s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49% (repeated x2)
[1783603109.049][  +2974.2s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49%
[1783603113.049][  +2978.2s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49% (repeated x1)
[1783603115.049][  +2980.2s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49%
[1783603117.047][  +2982.2s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49%
[1783603121.045][  +2986.2s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49% (repeated x1)
[1783603123.549][  +2988.7s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x27827 over 2987.6s
[1783603129.041][  +2994.2s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49% (repeated x3)
[1783603133.042][  +2998.2s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49% (repeated x1)
[1783603141.039][  +3006.2s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49% (repeated x3)
[1783603143.036][  +3008.2s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49%
[1783603145.037][  +3010.2s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49%
[1783603147.036][  +3012.2s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49%
[1783603153.034][  +3018.2s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49% (repeated x2)
[1783603153.599][  +3018.7s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x28106 over 3017.7s
[1783603155.032][  +3020.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49%
[1783603157.031][  +3022.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49%
[1783603159.032][  +3024.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49%
[1783603161.029][  +3026.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49%
[1783603167.030][  +3032.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49% (repeated x2)
[1783603171.026][  +3036.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49% (repeated x1)
[1783603179.025][  +3044.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49% (repeated x3)
[1783603183.022][  +3048.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49% (repeated x1)
[1783603183.601][  +3048.7s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x28382 over 3047.7s
[1783603185.021][  +3050.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49%
[1783603189.020][  +3054.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49% (repeated x1)
[1783603195.015][  +3060.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49% (repeated x2)
[1783603199.015][  +3064.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49% (repeated x1)
[1783603205.014][  +3070.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49% (repeated x2)
[1783603207.013][  +3072.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49%
[1783603209.013][  +3074.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49%
[1783603211.011][  +3076.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49%
[1783603213.605][  +3078.7s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x28666 over 3077.7s
[1783603217.007][  +3082.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49% (repeated x2)
[1783603219.010][  +3084.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49%
[1783603231.003][  +3096.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49% (repeated x5)
[1783603233.001][  +3098.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49%
[1783603243.648][  +3108.8s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x28949 over 3107.7s
[1783603244.997][  +3110.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.65V percent=49% (repeated x5)
[1783603246.998][  +3112.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49%
[1783603273.651][  +3138.8s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x29239 over 3137.7s
[1783603278.982][  +3144.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49% (still repeating x16 over 30.0s)
[1783603303.653][  +3168.8s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x29513 over 3167.7s
[1783603310.970][  +3176.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49% (still repeating x16 over 30.0s)
[1783603333.705][  +3198.8s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x29788 over 3197.8s
[1783603342.960][  +3208.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49% (still repeating x16 over 30.0s)
[1783603363.752][  +3228.9s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x30071 over 3227.8s
[1783603374.945][  +3240.1s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49% (still repeating x16 over 30.0s)
[1783603393.758][  +3258.9s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x30351 over 3257.8s
[1783603406.932][  +3272.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49% (still repeating x16 over 30.0s)
[1783603423.796][  +3288.9s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x30630 over 3287.9s
[1783603438.922][  +3304.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49% (still repeating x16 over 30.0s)
[1783603444.918][  +3310.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=48% (repeated x2)
[1783603446.922][  +3312.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49%
[1783603452.915][  +3318.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=48% (repeated x2)
[1783603453.804][  +3318.9s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x30908 over 3317.9s
[1783603454.916][  +3320.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49%
[1783603456.917][  +3322.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=48%
[1783603458.918][  +3324.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49%
[1783603460.917][  +3326.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=48%
[1783603462.914][  +3328.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49%
[1783603464.919][  +3330.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=48%
[1783603468.913][  +3334.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49% (repeated x1)
[1783603474.906][  +3340.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=48% (repeated x2)
[1783603476.908][  +3342.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49%
[1783603482.902][  +3348.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=48% (repeated x2)
[1783603483.854][  +3349.0s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x31187 over 3347.9s
[1783603484.903][  +3350.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49%
[1783603496.898][  +3362.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=48% (repeated x5)
[1783603498.895][  +3364.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49%
[1783603508.893][  +3374.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=48% (repeated x4)
[1783603512.891][  +3378.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49% (repeated x1)
[1783603513.900][  +3379.0s][WAIT_TRIGGER] Avoidance: Activated  <->  Deactivated | cycling x31468 over 3378.0s
[1783603522.887][  +3388.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=48% (repeated x4)
[1783603526.885][  +3392.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49% (repeated x1)
[1783603528.885][  +3394.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=48%
[1783603530.884][  +3396.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49%
[1783603534.881][  +3400.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=48% (repeated x1)
[1783603536.882][  +3402.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49%
[1783603538.881][  +3404.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=48%
[1783603540.879][  +3406.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49%
[1783603542.879][  +3408.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=48%
[1783603543.950][  +3409.1s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x31749 over 3408.0s
[1783603548.877][  +3414.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49% (repeated x2)
[1783603550.875][  +3416.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=48%
[1783603552.873][  +3418.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49%
[1783603554.875][  +3420.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=48%
[1783603562.871][  +3428.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49% (repeated x3)
[1783603564.868][  +3430.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=48%
[1783603573.952][  +3439.1s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x32019 over 3438.0s
[1783603584.863][  +3450.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49% (repeated x9)
[1783603586.860][  +3452.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=48%
[1783603594.858][  +3460.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49% (repeated x3)
[1783603596.857][  +3462.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=48%
[1783603600.854][  +3466.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=49% (repeated x1)
[1783603602.856][  +3468.0s][WAIT_TRIGGER] BATT 23.5V | voltage=23.64V percent=48%
[1783603603.954][  +3469.1s][WAIT_TRIGGER] Avoidance: Deactivated  <->  Activated | cycling x32303 over 3468.0s
